loss,mean_q_value,episode_rewards,steps
0.2480471197472576,0.0,42.0,86973
0.24532248173252683,0.0,0.0,87519
0.24393139939952035,0.0,21.0,88034
0.2434002870957254,0.0,0.0,88441
0.24089541217497795,0.0,63.0,88987
0.24614243279822862,0.0,84.0,89562
0.2439093326209882,0.0,63.0,90111
0.24528739537827313,0.0,63.0,90924
0.2420279220919713,0.0,42.0,91525
0.24072197816180715,0.0,0.0,92140
0.2398299952885052,0.0,63.0,92699
0.23739938515974696,0.0,21.0,93104
0.2438432155607368,0.0,42.0,93649
0.23867757161458333,0.0,42.0,94103
0.23709409883223384,0.0,105.0,94937
0.23835288577396935,0.0,42.0,95486
0.25920568844851327,0.0,63.0,96034
0.5860288718036402,0.0,0.0,96573
0.5533818476919782,0.0,0.0,97170
0.5439213319305222,0.0,21.0,98097
0.5319011268306404,0.0,21.0,98787
0.531662585294765,0.0,63.0,99343
0.5297173122142224,0.0,21.0,99911
0.5305681506706881,0.0,21.0,100378
0.5219397102738474,0.0,21.0,100746
0.5232217865256531,0.0,42.0,101323
0.518640262739999,0.0,21.0,101824
0.5342096334411984,0.0,42.0,102038
0.5179517982261521,0.0,63.0,102602
0.5148636372692613,0.0,0.0,103021
0.5114757056815175,0.0,21.0,103651
0.5097214179729946,0.0,42.0,104214
0.5094733340535573,0.0,0.0,104719
0.5098444142735991,0.0,0.0,105255
0.5176609592638752,0.0,21.0,105686
0.508275389392147,0.0,42.0,106117
0.5072134937760393,0.0,42.0,106797
0.5042245651946506,0.0,63.0,107334
0.5057825893445367,0.0,42.0,107867
0.5015164777414123,0.0,21.0,108206
0.50669874918105,0.0,42.0,108746
0.5112535989147493,0.0,21.0,109185
0.5038986440805289,0.0,21.0,109514
0.5090623229918395,0.0,21.0,109856
0.5134977546898094,0.0,63.0,110230
0.5032222950900043,0.0,21.0,110639
0.500926615362582,0.0,63.0,111103
0.5069865131270292,0.0,84.0,111549
0.5031475611467857,0.0,42.0,112150
0.5020680085305245,0.0,42.0,112774
0.5042509217472637,0.0,21.0,113322
0.5028345725231899,0.0,84.0,113929
0.5032971585730472,0.0,84.0,114597
0.5052090359830308,0.0,42.0,115036
0.5034260331887833,0.0,84.0,115639
0.4996854855206782,0.0,126.0,116142
0.5083433783132266,0.0,42.0,116758
0.49805006986012273,0.0,42.0,117228
0.5063862661930678,0.0,63.0,117765
0.5013114574540977,0.0,84.0,118331
0.5037315877708228,0.0,21.0,118705
0.5081095288295557,0.0,42.0,119113
0.5015273877044222,0.0,63.0,119519
0.5046835672202988,0.0,21.0,119925
0.505326652471538,0.0,84.0,120360
0.5133487484633287,0.0,42.0,120926
0.5081018341912164,0.0,63.0,121362
0.5015843156249195,0.0,21.0,121953
0.5064617867739696,0.0,84.0,122434
0.5072875822056605,0.0,42.0,122796
0.5139314973129416,0.0,21.0,123330
0.5078321930853912,0.0,84.0,123911
0.5109741771332571,0.0,21.0,124343
0.5058508701308381,0.0,63.0,124940
0.5038194574441287,0.0,189.0,125526
0.5040046487147825,0.0,126.0,125969
0.5111723113240618,0.0,84.0,126501
0.5093306531425283,0.0,42.0,127100
0.5200005331187668,0.0,63.0,127683
0.5064659899002627,0.0,63.0,127991
0.5634393302761779,0.0,63.0,128485
0.5659433251435536,0.0,63.0,128943
0.5578919815319541,0.0,273.0,129528
0.5606485213129974,0.0,357.0,130137
0.5608202615600616,0.0,378.0,130655
0.5587610930682504,0.0,315.0,131220
0.5640590510769266,0.0,546.0,131783
0.5628551883857791,0.0,378.0,132382
0.550888330282287,0.0,378.0,132940
0.5626271115816557,0.0,441.0,133594
0.5674899318146467,0.0,357.0,134196
0.5706264491343417,0.0,399.0,134782
0.5692345694453654,0.0,399.0,135445
0.5807597495806522,0.0,168.0,135761
0.5573676058909658,0.0,378.0,136293
0.5609799291946161,0.0,441.0,136786
0.577582385359692,0.0,210.0,137266
0.5696324923649708,0.0,231.0,137859
0.5703053220958013,0.0,315.0,138465
0.5791669340215178,0.0,441.0,139054
0.5838661701997854,0.0,252.0,139492
0.5754450881803358,0.0,336.0,139977
0.5788414227593806,0.0,231.0,140466
0.5707255782199507,0.0,378.0,140946
0.5755434606829261,0.0,378.0,141418
0.5835284385005984,0.0,252.0,141761
0.5638010993535197,0.0,567.0,142456
0.5878896930000999,0.0,420.0,143065
0.584533890963651,0.0,462.0,143750
0.585797359781431,0.0,399.0,144387
0.5782703053951264,0.0,357.0,144891
0.5888768835655321,0.0,168.0,145317
0.6009029621301696,0.0,252.0,145794
0.5858117839958095,0.0,252.0,146272
0.5877514862779059,0.0,462.0,146935
0.5825561593277285,0.0,399.0,147434
0.5891713806100793,0.0,336.0,147956
0.5913059412880156,0.0,357.0,148499
0.5974693733103135,0.0,420.0,149013
0.5898693625597243,0.0,294.0,149393
0.5924092779240537,0.0,315.0,149868
0.5970129489898681,0.0,315.0,150362
0.6014149509388367,0.0,252.0,150779
0.597887879529876,0.0,420.0,151452
0.5922889904542403,0.0,252.0,151896
0.5976791096854248,0.0,420.0,152517
0.5975913166699541,0.0,315.0,152918
0.6063606730278801,0.0,273.0,153466
0.6035770928497178,0.0,357.0,154029
0.6015534128957581,0.0,420.0,154651
0.6026334998246118,0.0,294.0,155176
0.6041650677250573,0.0,441.0,155909
0.6015140690328755,0.0,525.0,156606
0.6180759409860689,0.0,231.0,157002
0.6101934193243941,0.0,252.0,157367
0.611380094786485,0.0,231.0,157851
0.6018985592154943,0.0,399.0,158449
0.6149624378182167,0.0,504.0,159227
0.6065193128216174,0.0,252.0,159618
0.6416543979452264,0.0,504.0,160266
0.6673255599676496,0.0,483.0,160997
0.6638154033630613,0.0,399.0,161631
0.663888234050334,0.0,399.0,162230
0.6470684635639191,0.0,336.0,162734
0.6475660977623029,0.0,231.0,163271
0.6569093667508985,0.0,378.0,163801
0.652301946419936,0.0,399.0,164455
0.67714845241429,0.0,273.0,164913
0.6766736781375008,0.0,336.0,165400
0.6630436808248109,0.0,252.0,165878
0.6681614573506278,0.0,441.0,166539
0.6777955319200243,0.0,252.0,167103
0.6774542945201951,0.0,252.0,167602
0.6460346596954513,0.0,168.0,167880
0.6685766147354902,0.0,315.0,168474
0.6702080077860498,0.0,483.0,169127
0.6691120197007685,0.0,336.0,169779
0.6686932540708973,0.0,252.0,170434
0.6777670365727081,0.0,399.0,170976
0.6659806430478752,0.0,210.0,171409
0.6610581264705271,0.0,399.0,172005
0.6683954499377092,0.0,357.0,172506
0.6735054640121173,0.0,441.0,173109
0.6735831119157814,0.0,252.0,173706
0.6847724674283996,0.0,420.0,174355
0.6680704275927236,0.0,357.0,174855
0.6790562497542592,0.0,315.0,175393
0.6682763398717769,0.0,357.0,175979
0.6826512701106522,0.0,189.0,176248
0.679934229359075,0.0,189.0,176589
0.6716697338842795,0.0,420.0,177156
0.6853094417315263,0.0,336.0,177680
0.6787402975092145,0.0,378.0,178271
0.6795828075580348,0.0,273.0,178734
0.683308833142611,0.0,252.0,179347
0.6796166611055956,0.0,462.0,180056
0.6817743498886292,0.0,420.0,180746
0.682757450434976,0.0,231.0,181084
0.6896779269796528,0.0,399.0,181672
0.6903370248061277,0.0,189.0,182139
0.6861099531097146,0.0,399.0,182716
0.6946954300733117,0.0,336.0,183212
0.689284445504426,0.0,294.0,183722
0.6837973572452616,0.0,231.0,184209
0.6900808038971693,0.0,189.0,184630
0.6895333925882975,0.0,189.0,185078
0.6981584307474967,0.0,315.0,185628
0.695422468500689,0.0,399.0,186237
0.6955342437864399,0.0,483.0,186923
0.6981536590924827,0.0,231.0,187392
0.6956353414317836,0.0,84.0,187764
0.6849296207123614,0.0,378.0,188332
0.6995392177205938,0.0,357.0,188879
0.6912751021669872,0.0,483.0,189553
0.6930414273486873,0.0,336.0,190172
0.6973228724831242,0.0,357.0,190648
0.7009861546440059,0.0,357.0,191239
0.7010348492719995,0.0,546.0,191878
0.7208888985927863,0.0,399.0,192521
0.7200206361226076,0.0,378.0,193201
0.7246499382890761,0.0,210.0,193717
0.7259143280486265,0.0,231.0,194333
0.7147858307944784,0.0,399.0,194893
0.7189700563797674,0.0,483.0,195708
0.7194748057060871,0.0,420.0,196379
0.733240876410835,0.0,399.0,196965
0.7227468172709147,0.0,441.0,197629
0.714724375246451,0.0,441.0,198267
0.733283311923345,0.0,399.0,198871
0.7366427003580083,0.0,210.0,199426
0.7226283871274843,0.0,357.0,200143
0.7328781413104585,0.0,399.0,200764
0.7303259432087457,0.0,273.0,201290
0.7259354693225667,0.0,294.0,201926
0.7286622038881632,0.0,378.0,202544
0.7234113487866846,0.0,252.0,203154
0.7273767154285873,0.0,336.0,203710
0.7344618284327706,0.0,399.0,204255
0.7242220643794898,0.0,357.0,204919
0.7322371426116989,0.0,357.0,205587
0.7363926470876935,0.0,189.0,206090
0.728033805785536,0.0,252.0,206682
0.742076043715255,0.0,441.0,207309
0.7354255649176511,0.0,252.0,207753
0.7369163098950876,0.0,273.0,208214
0.7310449688172922,0.0,462.0,208874
0.7382901303134912,0.0,525.0,209567
0.7439898503454108,0.0,252.0,210065
0.7436945354851493,0.0,399.0,210754
0.7320714106796481,0.0,399.0,211322
0.7308135494297626,0.0,399.0,211938
0.7480647742653197,0.0,336.0,212569
0.7320317004473155,0.0,441.0,213228
0.7381860898211111,0.0,357.0,213844
0.7440181916154276,0.0,441.0,214483
0.7402646686177475,0.0,525.0,215328
0.7380989783880662,0.0,588.0,216116
0.7433299684249965,0.0,399.0,216641
0.7336354797411679,0.0,651.0,217512
0.7411274608759094,0.0,378.0,217983
0.7542011602156198,0.0,378.0,218523
0.7470345578832418,0.0,462.0,219169
0.7361212808700556,0.0,462.0,219897
0.7502136096841818,0.0,168.0,220240
0.7405371516503415,0.0,483.0,220922
0.7406281630868252,0.0,441.0,221519
0.737682058351633,0.0,399.0,222130
0.7446586631525022,0.0,630.0,222966
0.7577181853477859,0.0,189.0,223391
0.7401249608638124,0.0,399.0,224039
0.7642065049809884,0.0,441.0,224642
0.7630339506050695,0.0,357.0,225207
0.7669953991385067,0.0,462.0,225891
0.7680786002838492,0.0,315.0,226493
0.7717566875197133,0.0,399.0,227141
0.7601096896651369,0.0,189.0,227467
0.7660188685880138,0.0,399.0,228124
0.7719807128937987,0.0,399.0,228729
0.7533738086652304,0.0,357.0,229367
0.7655261942253259,0.0,336.0,229893
0.7764413754899316,0.0,420.0,230424
0.7678170052609702,0.0,378.0,231073
0.7638074132352094,0.0,294.0,231689
0.7606289157500634,0.0,525.0,232343
0.7719383430585527,0.0,273.0,232803
0.7712556839809975,0.0,399.0,233388
0.7783020469877455,0.0,483.0,233986
0.7807108793652988,0.0,441.0,234643
0.7681143005688985,0.0,546.0,235367
0.7650777306812027,0.0,441.0,236062
0.7636272956633708,0.0,483.0,236742
0.7738405271355374,0.0,357.0,237248
0.7739565884234348,0.0,441.0,237839
0.7784554545368467,0.0,441.0,238403
0.7734569584030703,0.0,357.0,238988
0.7842252111107213,0.0,420.0,239574
0.7738580825865136,0.0,441.0,240027
0.766444677927855,0.0,294.0,240500
0.7766810836860234,0.0,483.0,241063
0.7736315124141973,0.0,378.0,241490
0.7611367837226185,0.0,483.0,242131
0.7881029003316706,0.0,294.0,242685
0.7720893521251646,0.0,483.0,243272
0.7710209800743092,0.0,441.0,243943
0.7770090123667364,0.0,399.0,244528
0.7680656083146302,0.0,483.0,245181
0.7697484833853585,0.0,588.0,245864
0.7787917959746591,0.0,420.0,246501
0.7780337558956597,0.0,378.0,247140
0.7692425239621474,0.0,483.0,247890
0.7809237889014184,0.0,273.0,248406
0.775095524484372,0.0,231.0,248897
0.7660675578647189,0.0,420.0,249540
0.7708524245482224,0.0,357.0,250064
0.7758810287801542,0.0,609.0,250817
0.7709563286178562,0.0,378.0,251408
0.7654251052031976,0.0,546.0,252056
0.7772115519629262,0.0,462.0,252719
0.77925681683325,0.0,441.0,253467
0.78182719698113,0.0,567.0,254183
0.7767289215544133,0.0,294.0,254789
0.7852958588704576,0.0,462.0,255478
0.7706175511944555,0.0,378.0,255983
0.785153919260869,0.0,420.0,256500
0.7910173784993694,0.0,378.0,257003
0.7918296887537971,0.0,420.0,257694
0.7849653694948261,0.0,441.0,258379
0.7913625267573765,0.0,525.0,259083
0.7844189566347872,0.0,609.0,259776
0.7837998210781753,0.0,567.0,260572
0.7863924766592589,0.0,546.0,261382
0.7829112180279716,0.0,273.0,261927
0.7934876673257173,0.0,483.0,262601
0.7833781122948061,0.0,336.0,263164
0.7859784915696743,0.0,420.0,263856
0.7968274823689865,0.0,441.0,264450
0.792144515362041,0.0,462.0,265127
0.7879005358998951,0.0,420.0,265770
0.7899222318083048,0.0,441.0,266414
0.7891541566604223,0.0,273.0,267003
0.7905120286835058,0.0,420.0,267634
0.7853280703226725,0.0,420.0,268094
0.7890346762487443,0.0,336.0,268570
0.7793792154322663,0.0,420.0,269208
0.7852109816739233,0.0,462.0,269775
0.790315451330811,0.0,525.0,270434
0.7855027503025342,0.0,546.0,271129
0.7946826950343633,0.0,399.0,271655
0.7916663268219288,0.0,525.0,272488
0.8024117322353267,0.0,210.0,272851
0.7928054234448899,0.0,483.0,273607
0.7943789050496858,0.0,420.0,274191
0.7916178250658339,0.0,567.0,274885
0.7909699642836158,0.0,273.0,275425
0.7897950438480289,0.0,420.0,276076
0.7967721540250896,0.0,441.0,276728
0.7940097782525207,0.0,441.0,277475
0.7961031501838028,0.0,462.0,278096
0.7927856604173105,0.0,693.0,278917
0.7891746730775805,0.0,504.0,279587
0.8073604695321873,0.0,336.0,280138
0.7874656322057706,0.0,504.0,280875
0.7848830092848146,0.0,357.0,281252
0.799268077988135,0.0,336.0,281782
0.8013927134003226,0.0,357.0,282294
0.7982474693885216,0.0,336.0,282753
0.7982097505124327,0.0,609.0,283524
0.7916798560242904,0.0,441.0,284060
0.7968148209388389,0.0,504.0,284797
0.7947310420471853,0.0,357.0,285309
0.7984586063637791,0.0,546.0,285977
0.7975557909048662,0.0,504.0,286758
0.7943255351407684,0.0,567.0,287447
0.7861769727855846,0.0,273.0,287848
0.8052492023527453,0.0,525.0,288558
0.8003769829159691,0.0,462.0,289213
0.7953550773916893,0.0,420.0,289732
0.8177584284669036,0.0,294.0,290165
0.8016349167324776,0.0,567.0,290857
0.8040571985822735,0.0,546.0,291521
0.7935913151694232,0.0,504.0,292116
0.8072863849848749,0.0,567.0,292741
0.7964478969573975,0.0,252.0,293140
0.8012019246002364,0.0,504.0,293693
0.8028974221598717,0.0,378.0,294317
0.7961635787331126,0.0,504.0,294948
0.8054382364682469,0.0,525.0,295553
0.8041494962147304,0.0,420.0,296257
0.8038214783754646,0.0,462.0,296870
0.8120607217465798,0.0,336.0,297382
0.7911422820318312,0.0,588.0,298058
0.8023903968955288,0.0,378.0,298657
0.8008491039940242,0.0,483.0,299379
0.8051813043470617,0.0,357.0,299830
0.8073152796346315,0.0,357.0,300226
0.8154869706226545,0.0,483.0,300873
0.814745384686953,0.0,273.0,301262
0.8039363026618958,0.0,252.0,301606
0.8049780031375314,0.0,420.0,302212
0.8097382094458869,0.0,441.0,302733
0.8028584388628158,0.0,315.0,303174
0.8002162590784286,0.0,525.0,303732
0.8049294539119887,0.0,294.0,304196
0.8039194966394345,0.0,504.0,304847
0.8059408774270731,0.0,420.0,305395
0.8164712374483175,0.0,273.0,305801
0.8033476509471159,0.0,441.0,306392
0.8073092162885475,0.0,378.0,307043
0.8034107974081328,0.0,294.0,307443
0.8088488755291947,0.0,693.0,308244
0.8104527298997088,0.0,420.0,308863
0.80022594803258,0.0,609.0,309703
0.8051833959107988,0.0,567.0,310419
0.8087119268790872,0.0,693.0,311286
0.807407575692886,0.0,672.0,312070
0.8089707512661343,0.0,651.0,312958
0.8041327568955552,0.0,588.0,313764
0.8118588743330557,0.0,483.0,314321
0.8012503874642508,0.0,756.0,315200
0.8104241987816373,0.0,462.0,315736
0.8080269330299941,0.0,294.0,316187
0.8063804091038205,0.0,672.0,317013
0.80378888194094,0.0,378.0,317599
0.8041645698769148,0.0,630.0,318463
0.804732239389994,0.0,462.0,319048
0.8163986828983479,0.0,588.0,319695
0.8151591555586138,0.0,378.0,320214
0.810874884340641,0.0,567.0,320960
0.8131086744674264,0.0,567.0,321694
0.8064878403592204,0.0,682.0,322459
0.8097382288087498,0.0,651.0,323343
0.8107802317945997,0.0,483.0,324071
0.8119274028969838,0.0,441.0,324632
0.8111187991916492,0.0,609.0,325380
0.8104902517765835,0.0,672.0,326186
0.8178273919961501,0.0,399.0,326639
0.8154717753459881,0.0,504.0,327259
0.8134977180224199,0.0,441.0,327783
0.8196867890314224,0.0,546.0,328441
0.8052467004356026,0.0,546.0,329097
0.813123793900013,0.0,525.0,329741
0.8164962844084237,0.0,399.0,330269
0.8029466698311533,0.0,546.0,330895
0.8145228218828511,0.0,588.0,331484
0.8185861021080273,0.0,588.0,332233
0.8162035257990372,0.0,525.0,332826
0.8096345315521729,0.0,546.0,333516
0.8184411214745563,0.0,315.0,333911
0.8194375342669146,0.0,525.0,334557
0.8145904989763239,0.0,588.0,335257
0.8229397502293815,0.0,336.0,335658
0.81201205414439,0.0,483.0,336166
0.8128439515092748,0.0,693.0,336939
0.8155047360990868,0.0,357.0,337431
0.8185397904852162,0.0,462.0,337987
0.8188125617516061,0.0,546.0,338590
0.8146812674741666,0.0,630.0,339316
0.8184770269681944,0.0,546.0,339916
0.8137562096421489,0.0,735.0,340708
0.8172154406816261,0.0,756.0,341436
0.8157540145357685,0.0,546.0,342116
0.8172905402702267,0.0,777.0,343076
0.8166179821309617,0.0,693.0,343907
0.8142989232526188,0.0,766.0,344937
0.8184855379865843,0.0,735.0,345833
0.8152278945918827,0.0,630.0,346785
0.8124568798147619,0.0,567.0,347460
0.8207908129756342,0.0,567.0,348206
0.8158476852915917,0.0,651.0,348944
0.8207175853075804,0.0,546.0,349596
0.8160934185506591,0.0,808.0,350453
0.8155443995963526,0.0,483.0,351112
0.8157294142630792,0.0,378.0,351798
0.8172372637047182,0.0,504.0,352445
0.8189251103571483,0.0,315.0,352785
0.8157560303807259,0.0,651.0,353525
0.8171031251658807,0.0,525.0,354212
0.820201043299991,0.0,567.0,354874
0.8138811787193496,0.0,850.0,355765
0.8203951817292433,0.0,294.0,356159
0.820291778109721,0.0,609.0,356767
0.8124072621850407,0.0,787.0,357587
0.8190217093758713,0.0,672.0,358253
0.8234251235370282,0.0,378.0,358689
0.8192670530574337,0.0,703.0,359478
0.8207984407081547,0.0,567.0,360143
0.8202698503779,0.0,462.0,360636
0.8249754965586041,0.0,504.0,361277
0.8201094624844003,0.0,546.0,362033
0.81803197898562,0.0,651.0,362793
0.8181497344866618,0.0,651.0,363530
0.8167033084057648,0.0,735.0,364347
0.8213141075311563,0.0,588.0,364975
0.8207679894959429,0.0,567.0,365601
0.8146831838647186,0.0,840.0,366428
0.8207706497676337,0.0,651.0,367370
0.8172542425636825,0.0,462.0,368032
0.8196502790584431,0.0,755.0,368894
0.8175290675080443,0.0,672.0,369704
0.8179148315421997,0.0,882.0,370700
0.8182986753862573,0.0,808.0,371627
0.8207759084922183,0.0,567.0,372409
0.8167931607190301,0.0,714.0,373263
0.824097881368274,0.0,651.0,374013
0.8171106721753272,0.0,567.0,374659
0.8218628314394241,0.0,735.0,375429
0.8182675479590684,0.0,735.0,376290
0.8249266861959268,0.0,378.0,376818
0.821906983129906,0.0,609.0,377482
0.8182236267802926,0.0,651.0,378144
0.8254474539711238,0.0,672.0,378881
0.8201562484289819,0.0,829.0,379747
0.8199007602273022,0.0,651.0,380562
0.8209809933800295,0.0,630.0,381230
0.8235971404516951,0.0,724.0,381986
0.8192770645429316,0.0,651.0,382759
0.8202190905769824,0.0,714.0,383516
0.8204446881643385,0.0,693.0,384334
0.8120409765847787,0.0,651.0,385064
0.8202739982981813,0.0,588.0,385726
0.8188161074094308,0.0,693.0,386489
0.8173239327006135,0.0,693.0,387214
0.8143880331017672,0.0,787.0,388007
0.8171634519505926,0.0,441.0,388628
0.8154412153092297,0.0,819.0,389512
0.8210397966671117,0.0,630.0,390269
0.8169079533219338,0.0,630.0,391073
0.8173518633141237,0.0,609.0,391757
0.8148162353098096,0.0,798.0,392565
0.8132989111254292,0.0,672.0,393344
0.8179318491654086,0.0,672.0,394225
0.814223400859876,0.0,861.0,395111
0.8193406589943562,0.0,756.0,396061
0.8169401610769876,0.0,714.0,396885
0.8123133402557952,0.0,735.0,397680
0.8166380558794702,0.0,693.0,398539
0.8216025557104997,0.0,672.0,399305
0.8141168275840669,0.0,651.0,400068
0.8231663629826113,0.0,714.0,400973
0.8163771757906235,0.0,861.0,401830
0.8161892775162625,0.0,756.0,402596
0.8192171785566542,0.0,693.0,403428
0.8159202504522947,0.0,735.0,404216
0.8203290061974348,0.0,672.0,405026
0.8183820777469211,0.0,714.0,405759
0.8196091781239516,0.0,693.0,406482
0.8174389865814348,0.0,777.0,407363
0.8215923636995685,0.0,672.0,408131
0.8193690499137429,0.0,903.0,408985
0.8209088508057709,0.0,777.0,409817
0.8167079154263254,0.0,630.0,410519
0.8208204377389431,0.0,777.0,411574
0.8149046328113756,0.0,651.0,412304
0.8202385021090971,0.0,693.0,413079
0.8201682914744367,0.0,756.0,413811
0.8188419566619305,0.0,714.0,414728
0.8201858064061717,0.0,735.0,415644
0.8187778258934999,0.0,672.0,416428
0.8116374851534607,0.0,588.0,417188
0.8123779291541251,0.0,798.0,418086
0.8126505978774514,0.0,714.0,418837
0.8126048621720385,0.0,735.0,419630
0.81243816505541,0.0,756.0,420545
0.8096573264612628,0.0,714.0,421414
0.81271642324252,0.0,735.0,422198
0.8113741175968106,0.0,913.0,423154
0.812012936815054,0.0,651.0,423975
0.8116062746411398,0.0,777.0,424740
0.814695449260616,0.0,693.0,425462
0.8147187578178066,0.0,672.0,426205
0.8101408475101481,0.0,735.0,426943
0.8111765352491587,0.0,861.0,427836
0.8204588276122261,0.0,357.0,428306
0.8142339533025568,0.0,756.0,429245
0.8123900773142168,0.0,693.0,430083
0.813500136723136,0.0,483.0,430748
0.8141033675297197,0.0,756.0,431582
0.8100065053344209,0.0,735.0,432407
0.8073456735000946,0.0,840.0,433307
0.8106606957602636,0.0,861.0,434196
0.8121932644239613,0.0,861.0,435052
0.8132527630691775,0.0,777.0,435983
0.8135623759078547,0.0,798.0,436870
0.8122701285178201,0.0,735.0,437729
0.8119126628030021,0.0,997.0,438793
0.8127530157410173,0.0,1218.0,439944
0.811925102042281,0.0,755.0,440824
0.8130687016016865,0.0,756.0,441625
0.8112454919848763,0.0,756.0,442478
0.810443141909244,0.0,735.0,443231
0.8116525915712275,0.0,798.0,444188
0.8107048368000466,0.0,693.0,445112
0.8160602750634789,0.0,819.0,445914
0.8090404290066893,0.0,693.0,446705
0.8102819780640255,0.0,672.0,447464
0.8144728198195949,0.0,714.0,448194
0.800107852496567,0.0,819.0,448984
0.801427944039921,0.0,609.0,449746
0.7982098376104074,0.0,504.0,450395
0.8014330357576893,0.0,693.0,451190
